id,text,module,section
UAV-00313,The downlink scheduler shall maintain the operating frequency to fit the bandwidth.,Datalink,Communications Link
UAV-00314,The access controller shall log the command buffer when the link is unsecured.,Security,Command Authentication
UAV-00315,The load manager shall distribute the remaining flight time to the backup source.,Power,Electrical Power
UAV-00316,The altitude limiter shall prevent the distance to the edge when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-00317,The distribution board shall distribute the state of charge when charge drops below 15 percent.,Power,Electrical Power
UAV-00318,The power management unit shall estimate the avionics bus under fault conditions.,Power,Electrical Power
UAV-00319,The payload controller shall slew the field of view to 50 degrees per second.,Payload,Payload and Imaging
UAV-00320,The watchdog timer shall report a power-on self test before takeoff.,Health,Health Monitoring
UAV-00321,The load manager shall distribute the battery voltage across both buses.,Power,Electrical Power
UAV-00322,The link-loss handler shall preserve mission commands during recovery.,Failsafe,Emergency and Failsafe
UAV-00323,The upload handler shall report the mission phases on operator command.,Mission,Mission Management
UAV-00324,The operator display shall accept the active mission plan on the moving map.,GroundStation,Ground Control Interface
UAV-00325,The GPS receiver shall compute the navigation solution without operator input.,Navigation,Position Estimation
UAV-00326,The thermal regulator shall monitor the battery heater above 85 degrees Celsius.,Thermal,Thermal Management
UAV-00327,The quantity gauge shall compute the remaining fuel quantity when reserve is reached.,Fuel,Fuel Management
UAV-00328,The transfer pump shall compute the remaining fuel quantity when reserve is reached.,Fuel,Fuel Management
UAV-00329,The fuel manager shall transfer the remaining fuel quantity within 3 percent.,Fuel,Fuel Management
UAV-00330,The thrust regulator shall report the propeller thrust to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-00331,The inertial navigation unit shall compute the position uncertainty without operator input.,Navigation,Position Estimation
UAV-00332,The altitude limiter shall enforce a corrective maneuver when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-00333,The link monitor shall switch the command uplink within 100 milliseconds.,Datalink,Communications Link
UAV-00334,The moving-map view shall confirm the vehicle state on the moving map.,GroundStation,Ground Control Interface
UAV-00335,The ground control station shall accept the displayed clock on the operator display.,GroundStation,Ground Control Interface
UAV-00336,The operator interface shall annunciate safety-critical commands in priority order.,GroundStation,Ground Control Interface
UAV-00337,The optical head shall limit the gimbal slew rate to 2 degrees per second.,Payload,Payload and Imaging
UAV-00338,The mission manager shall store the upload buffer on operator command.,Mission,Mission Management
UAV-00339,The emergency logic shall select the nearest recovery point when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-00340,The surface controller shall revert the commanded attitude as a function of airspeed.,FlightControl,Stability and Control
UAV-00341,The motor governor shall limit the controller temperature to protect the drivetrain.,Propulsion,Engine and Thrust
UAV-00342,The status reporter shall isolate a subsystem fault at startup.,Health,Health Monitoring
UAV-00343,The cooling fan shall raise the avionics bay temperature above 3 degrees Celsius.,Thermal,Thermal Management
UAV-00344,The inertial navigation unit shall propagate the position uncertainty across the flight envelope.,Navigation,Position Estimation
UAV-00345,The navigation filter shall blend the inertial drift without operator input.,Navigation,Position Estimation
UAV-00346,The camera gimbal shall limit the payload power at the commanded rate.,Payload,Payload and Imaging
UAV-00347,The dead-reckoning module shall update the inertial drift in the WGS84 reference frame.,Navigation,Position Estimation
UAV-00348,The flare logic shall align the runway centerline before the flare.,Autoland,Automatic Landing
UAV-00349,The flight data recorder shall assemble the storage remaining before shutdown.,Telemetry,Telemetry and Logging
UAV-00350,The failsafe manager shall command a controlled descent through a reset.,Failsafe,Emergency and Failsafe
UAV-00351,The watchdog timer shall execute a subsystem fault within each control frame.,Health,Health Monitoring
UAV-00352,The mission sequencer shall validate the mission-ready flag from takeoff to recovery.,Mission,Mission Management
UAV-00353,The inner control loop shall stabilize the control gains when a sensor is invalid.,FlightControl,Stability and Control
UAV-00354,The propulsion controller shall monitor the controller temperature no faster than 5 percent per second.,Propulsion,Engine and Thrust
UAV-00355,The charge estimator shall switch the avionics bus across both buses.,Power,Electrical Power
UAV-00356,The key manager shall verify the session key with a keyed checksum.,Security,Command Authentication
UAV-00357,The security monitor shall deny the command timer before execution.,Security,Command Authentication
UAV-00358,The link-loss handler shall execute return-to-home through a reset.,Failsafe,Emergency and Failsafe
UAV-00359,The access controller shall rotate the session key when the link is unsecured.,Security,Command Authentication
UAV-00360,The optical head shall capture the field of view against airframe motion.,Payload,Payload and Imaging
UAV-00361,The frame assembler shall prioritize the onboard log to detect drops.,Telemetry,Telemetry and Logging
UAV-00362,The dead-reckoning module shall compute the position uncertainty within 20 meters CEP.,Navigation,Position Estimation
UAV-00363,The uplink decoder shall detect the received signal strength to fit the bandwidth.,Datalink,Communications Link
UAV-00364,The altitude limiter shall prevent the distance to the edge on a hard limit.,Geofence,Geofencing and Airspace
UAV-00365,The inertial navigation unit shall estimate the GPS fix quality within 70 meters CEP.,Navigation,Position Estimation
UAV-00366,The power management unit shall balance the avionics bus when charge drops below 2 percent.,Power,Electrical Power
UAV-00367,The status reporter shall execute the vehicle health status before takeoff.,Health,Health Monitoring
UAV-00368,The fence enforcer shall maintain the distance to the edge for the operating area.,Geofence,Geofencing and Airspace
UAV-00369,The telemetry encoder shall timestamp the storage remaining before shutdown.,Telemetry,Telemetry and Logging
UAV-00370,The GPS receiver shall monitor the position uncertainty at 5 Hz.,Navigation,Position Estimation
UAV-00371,The emergency logic shall enter a defined safe state during recovery.,Failsafe,Emergency and Failsafe
UAV-00372,The electronic speed controller shall limit the motor current at 100 Hz.,Propulsion,Engine and Thrust
UAV-00373,The command console shall confirm command entry in priority order.,GroundStation,Ground Control Interface
UAV-00374,The surface controller shall stabilize the elevator at 10 Hz.,FlightControl,Stability and Control
UAV-00375,The built-in test shall detect a power-on self test to the ground station.,Health,Health Monitoring
UAV-00376,The cooling fan shall throttle active cooling to prevent overheating.,Thermal,Thermal Management
UAV-00377,The load manager shall monitor the cell balance below 18 volts.,Power,Electrical Power
UAV-00378,The waypoint validator shall preserve the mission-ready flag from takeoff to recovery.,Mission,Mission Management
UAV-00379,The message validator shall decrypt every uplink command after 20 messages.,Security,Command Authentication
UAV-00380,The flow sensor shall compute the remaining fuel quantity when reserve is reached.,Fuel,Fuel Management
UAV-00381,The gimbal stabilizer shall hold the captured image when battery is low.,Payload,Payload and Imaging
UAV-00382,The emergency logic shall preserve return-to-home on loss of link.,Failsafe,Emergency and Failsafe
UAV-00383,The flight control law shall track a degraded control mode within the deflection envelope.,FlightControl,Stability and Control
UAV-00384,The approach manager shall disarm the flare maneuver on the approach path.,Autoland,Automatic Landing
UAV-00385,The altitude limiter shall prevent waypoint acceptance when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-00386,The security monitor shall authenticate the session key when the link is unsecured.,Security,Command Authentication
