id,text,module,section
UAV-00314,The safe-state monitor shall annunciate flight-critical state during recovery.,Failsafe,Emergency and Failsafe
UAV-00315,The payload controller shall hold the gimbal slew rate before landing.,Payload,Payload and Imaging
UAV-00316,The GPS receiver shall update the ground velocity without operator input.,Navigation,Position Estimation
UAV-00317,The log manager shall report each record to non-volatile storage.,Telemetry,Telemetry and Logging
UAV-00318,The battery monitor shall switch the cell balance under fault conditions.,Power,Electrical Power
UAV-00319,The inner control loop shall revert the control gains as a function of airspeed.,FlightControl,Stability and Control
UAV-00320,The log manager shall record the onboard log with the mission clock.,Telemetry,Telemetry and Logging
UAV-00321,The product shall be maintainable by qualified personnel.,General,Programmatic
UAV-00322,The boundary checker shall load a corrective maneuver on a hard limit.,Geofence,Geofencing and Airspace
UAV-00323,The imaging sensor shall stabilize the gimbal slew rate to 95 degrees per second.,Payload,Payload and Imaging
UAV-00324,The camera gimbal shall tag the captured image when battery is low.,Payload,Payload and Imaging
UAV-00325,The cryptographic module shall deny every uplink command within 1000 milliseconds.,Security,Command Authentication
UAV-00326,The alert manager shall confirm safety-critical commands to the vehicle time.,GroundStation,Ground Control Interface
UAV-00327,The flight data recorder shall timestamp the telemetry frame at the configured rate.,Telemetry,Telemetry and Logging
UAV-00328,The imaging sensor shall hold the gimbal slew rate to 3 degrees per second.,Payload,Payload and Imaging
UAV-00329,The frame assembler shall assemble the onboard log at the configured rate.,Telemetry,Telemetry and Logging
UAV-00330,The safe-state monitor shall transition a controlled descent through a reset.,Failsafe,Emergency and Failsafe
UAV-00331,The access controller shall isolate the operator identity after 3 messages.,Security,Command Authentication
UAV-00332,The key manager shall reject a replayed sequence counter when the link is unsecured.,Security,Command Authentication
UAV-00333,The flight control law shall damp the roll-rate command as a function of airspeed.,FlightControl,Stability and Control
UAV-00334,The command console shall synchronize cautions and warnings in priority order.,GroundStation,Ground Control Interface
UAV-00335,The route planner shall store the uploaded mission plan before storing.,Mission,Mission Management
UAV-00336,The operator display shall throttle cautions and warnings with an acknowledgement.,GroundStation,Ground Control Interface
UAV-00337,The thrust regulator shall regulate the controller temperature no faster than 50 percent per second.,Propulsion,Engine and Thrust
UAV-00338,The recovery controller shall preserve flight-critical state after 200 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-00339,The load manager shall report the avionics bus across both buses.,Power,Electrical Power
UAV-00340,The secondary radio shall maintain the link margin within 200 milliseconds.,Datalink,Communications Link
UAV-00341,The optical head shall command a geo-referenced target with position metadata.,Payload,Payload and Imaging
UAV-00342,The temperature monitor shall energize the battery heater during sustained load.,Thermal,Thermal Management
UAV-00343,The fuel system shall compute the fuel flow rate to keep CG in limits.,Fuel,Fuel Management
UAV-00344,The thermal manager shall energize the operating band to prevent overheating.,Thermal,Thermal Management
UAV-00345,The downlink scheduler shall switch the available bandwidth from the channel plan.,Datalink,Communications Link
UAV-00346,The link-loss handler shall enter flight-critical state on loss of link.,Failsafe,Emergency and Failsafe
UAV-00347,The downlink formatter shall prioritize the onboard log before shutdown.,Telemetry,Telemetry and Logging
UAV-00348,The diagnostic engine shall detect a critical failure within each control frame.,Health,Health Monitoring
UAV-00349,The flight data recorder shall compress critical status fields with the mission clock.,Telemetry,Telemetry and Logging
UAV-00350,The flight control law shall deflect the roll-rate command to 3 g.,FlightControl,Stability and Control
UAV-00351,The load manager shall monitor the remaining flight time at 20 Hz.,Power,Electrical Power
UAV-00352,The gimbal stabilizer shall stow a geo-referenced target against airframe motion.,Payload,Payload and Imaging
UAV-00353,The throttle manager shall regulate the propeller thrust under load.,Propulsion,Engine and Thrust
UAV-00354,The cooling controller shall throttle propulsion output to prevent overheating.,Thermal,Thermal Management
UAV-00355,The navigation filter shall compute the inertial drift at 50 Hz.,Navigation,Position Estimation
UAV-00356,The fence enforcer shall enforce a breach alert for the operating area.,Geofence,Geofencing and Airspace
UAV-00357,The electronic speed controller shall monitor the controller temperature within 20 percent.,Propulsion,Engine and Thrust
UAV-00358,The cooling fan shall energize the battery heater at 50 Hz.,Thermal,Thermal Management
UAV-00359,The operator interface shall present every operator command in priority order.,GroundStation,Ground Control Interface
UAV-00360,The built-in test shall report the fault code within each control frame.,Health,Health Monitoring
UAV-00361,The fault manager shall report a critical failure within each control frame.,Health,Health Monitoring
UAV-00362,The fuel manager shall transfer the tank balance during cruise.,Fuel,Fuel Management
UAV-00363,The contingency handler shall execute a defined safe state when propulsion is lost.,Failsafe,Emergency and Failsafe
UAV-00364,The temperature monitor shall throttle the thermal trend to prevent overheating.,Thermal,Thermal Management
UAV-00365,The fuel system shall compute a fuel leak within 10 percent.,Fuel,Fuel Management
UAV-00366,The transfer pump shall compute the remaining fuel quantity between tanks.,Fuel,Fuel Management
UAV-00367,The autoland controller shall align the approach speed at the decision height.,Autoland,Automatic Landing
UAV-00368,The safe-state monitor shall select a controlled descent after 500 milliseconds without uplink.,Failsafe,Emergency and Failsafe
UAV-00369,The contingency handler shall enter the contingency plan on loss of link.,Failsafe,Emergency and Failsafe
UAV-00370,The geofence monitor shall prevent a safety buffer when the boundary is crossed.,Geofence,Geofencing and Airspace
UAV-00371,The optical head shall tag the payload power with position metadata.,Payload,Payload and Imaging
UAV-00372,The flight control law shall track a degraded control mode to 85 g.,FlightControl,Stability and Control
UAV-00373,The emergency logic shall annunciate the nearest recovery point on loss of link.,Failsafe,Emergency and Failsafe
UAV-00374,The status reporter shall execute the diagnostic log to the ground station.,Health,Health Monitoring
UAV-00375,The camera gimbal shall limit imagery when battery is low.,Payload,Payload and Imaging
UAV-00376,The transfer pump shall transfer a fuel leak between tanks.,Fuel,Fuel Management
UAV-00377,The flare logic shall limit the flare maneuver to 95 meters per second.,Autoland,Automatic Landing
UAV-00378,The failsafe manager shall transition the active failsafe mode for a critical failure.,Failsafe,Emergency and Failsafe
UAV-00379,The motor governor shall command the spin-up sequence within 30 percent.,Propulsion,Engine and Thrust
UAV-00380,The mission manager shall validate the mission-ready flag before storing.,Mission,Mission Management
UAV-00381,The gimbal stabilizer shall hold the field of view before landing.,Payload,Payload and Imaging
UAV-00382,The battery monitor shall distribute the cell balance when charge drops below 20 percent.,Power,Electrical Power
UAV-00383,The recovery controller shall inhibit a controlled descent for a critical failure.,Failsafe,Emergency and Failsafe
UAV-00384,The charge estimator shall estimate the cell balance across both buses.,Power,Electrical Power
UAV-00385,The bay heater shall energize the battery heater to prevent overheating.,Thermal,Thermal Management
UAV-00386,The mission sequencer shall resume the uploaded mission plan from takeoff to recovery.,Mission,Mission Management
UAV-00387,The throttle manager shall command the thrust setpoint no faster than 70 percent per second.,Propulsion,Engine and Thrust
UAV-00388,The upload handler shall reject mission progress on operator command.,Mission,Mission Management
UAV-00389,The glideslope tracker shall execute the flare maneuver to 10 meters per second.,Autoland,Automatic Landing
